"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"1";"2023-12-28 16:23:22";"Afternoon Workout";"167";"Bench Press (Barbell)";"1";"61.23496995";"10";"";"";"";"";""
"1";"2023-12-28 16:23:22";"Afternoon Workout";"167";"Bench Press (Barbell)";"2";"83.91458845000001";"2";"";"";"";"";""
"1";"2023-12-28 16:23:22";"Afternoon Workout";"167";"Squat (Barbell)";"1";"74.84274105";"10";"";"";"";"";""
"1";"2023-12-28 16:23:22";"Afternoon Workout";"167";"Bicep Curl (Dumbbell)";"1";"13.6077711";"10";"";"";"";"";""
"2";"2024-01-03 14:10:20";"Afternoon Workout";"1143";"Bench Press (Dumbbell)";"1";"22.6796185";"12";"";"";"";"";""
"2";"2024-01-03 14:10:20";"Afternoon Workout";"1143";"Bench Press (Dumbbell)";"2";"24.947580350000003";"12";"";"";"";"";""
"2";"2024-01-03 14:10:20";"Afternoon Workout";"1143";"Bench Press (Dumbbell)";"3";"27.2155422";"12";"";"";"";"";""
"2";"2024-01-03 14:10:20";"Afternoon Workout";"1143";"Bent Over One Arm Row (Dumbbell)";"1";"27.2155422";"10";"";"";"";"";""
"2";"2024-01-03 14:10:20";"Afternoon Workout";"1143";"Bent Over One Arm Row (Dumbbell)";"2";"27.2155422";"10";"";"";"";"";""
"2";"2024-01-03 14:10:20";"Afternoon Workout";"1143";"Bent Over One Arm Row (Dumbbell)";"3";"27.2155422";"10";"";"";"";"";""
"2";"2024-01-03 14:10:20";"Afternoon Workout";"1143";"Deadlift (Dumbbell)";"1";"27.2155422";"10";"";"";"";"";""
"2";"2024-01-03 14:10:20";"Afternoon Workout";"1143";"Deadlift (Dumbbell)";"2";"27.2155422";"10";"";"";"";"";""
"2";"2024-01-03 14:10:20";"Afternoon Workout";"1143";"Deadlift (Dumbbell)";"3";"27.2155422";"10";"";"";"";"";""
"3";"2024-01-08 15:29:41";"Afternoon Workout";"1720";"Bench Press (Barbell)";"1";"70.30681735";"10";"";"";"";"";""
"3";"2024-01-08 15:29:41";"Afternoon Workout";"1720";"Bench Press (Barbell)";"2";"74.84274105";"10";"";"";"";"";""
"3";"2024-01-08 15:29:41";"Afternoon Workout";"1720";"Bench Press (Barbell)";"3";"83.91458845000001";"5";"";"";"";"";""
"3";"2024-01-08 15:29:41";"Afternoon Workout";"1720";"Bench Press (Barbell)";"4";"83.91458845000001";"3";"";"";"";"";""
"3";"2024-01-08 15:29:41";"Afternoon Workout";"1720";"Bench Press (Barbell)";"5";"83.91458845000001";"2";"";"";"";"";""
"3";"2024-01-08 15:29:41";"Afternoon Workout";"1720";"Squat (Barbell)";"1";"43.09127515";"10";"";"";"";"";""
"3";"2024-01-08 15:29:41";"Afternoon Workout";"1720";"Squat (Barbell)";"2";"52.163122550000004";"10";"";"";"";"";""
"3";"2024-01-08 15:29:41";"Afternoon Workout";"1720";"Squat (Barbell)";"3";"61.23496995";"10";"";"";"";"";""
"3";"2024-01-08 15:29:41";"Afternoon Workout";"1720";"Shrug (Dumbbell)";"1";"24.947580350000003";"15";"";"";"";"";""
"3";"2024-01-08 15:29:41";"Afternoon Workout";"1720";"Shrug (Dumbbell)";"2";"27.2155422";"15";"";"";"";"";""
"3";"2024-01-08 15:29:41";"Afternoon Workout";"1720";"Shrug (Dumbbell)";"3";"29.48350405";"15";"";"";"";"";""
"4";"2024-01-10 16:53:17";"Afternoon Workout";"9393";"Incline Bench Press (Dumbbell)";"1";"22.6796185";"12";"";"";"";"";""
"4";"2024-01-10 16:53:17";"Afternoon Workout";"9393";"Incline Bench Press (Dumbbell)";"2";"24.947580350000003";"12";"";"";"";"";""
"4";"2024-01-10 16:53:17";"Afternoon Workout";"9393";"Incline Bench Press (Dumbbell)";"3";"27.2155422";"12";"";"";"";"";""
"4";"2024-01-10 16:53:17";"Afternoon Workout";"9393";"Lunge (Dumbbell)";"1";"22.6796185";"10";"";"";"";"";""
"4";"2024-01-10 16:53:17";"Afternoon Workout";"9393";"Lunge (Dumbbell)";"2";"22.6796185";"10";"";"";"";"";""
"4";"2024-01-10 16:53:17";"Afternoon Workout";"9393";"Lunge (Dumbbell)";"3";"22.6796185";"10";"";"";"";"";""
"4";"2024-01-10 16:53:17";"Afternoon Workout";"9393";"Triceps Extension (Dumbbell)";"1";"13.6077711";"10";"";"";"";"";""
"4";"2024-01-10 16:53:17";"Afternoon Workout";"9393";"Triceps Extension (Dumbbell)";"2";"18.143694800000002";"10";"";"";"";"";""
"4";"2024-01-10 16:53:17";"Afternoon Workout";"9393";"Triceps Extension (Dumbbell)";"3";"22.6796185";"10";"";"";"";"";""
"5";"2024-01-22 14:32:01";"Afternoon Workout";"1915";"Bench Press (Barbell)";"1";"61.23496995";"15";"";"";"";"";""
"5";"2024-01-22 14:32:01";"Afternoon Workout";"1915";"Bench Press (Barbell)";"2";"70.30681735";"10";"";"";"";"";""
"5";"2024-01-22 14:32:01";"Afternoon Workout";"1915";"Bench Press (Barbell)";"3";"79.37866475";"9";"";"";"";"";""
"5";"2024-01-22 14:32:01";"Afternoon Workout";"1915";"Bench Press (Barbell)";"4";"79.37866475";"3";"";"";"";"";""
"5";"2024-01-22 14:32:01";"Afternoon Workout";"1915";"Squat (Barbell)";"1";"43.09127515";"10";"";"";"";"";""
"5";"2024-01-22 14:32:01";"Afternoon Workout";"1915";"Squat (Barbell)";"2";"52.163122550000004";"10";"";"";"";"";""
"5";"2024-01-22 14:32:01";"Afternoon Workout";"1915";"Squat (Barbell)";"3";"65.77089365";"10";"";"";"";"";""
"5";"2024-01-22 14:32:01";"Afternoon Workout";"1915";"Bicep Curl (Barbell)";"1";"29.48350405";"10";"";"";"";"";""
"5";"2024-01-22 14:32:01";"Afternoon Workout";"1915";"Bicep Curl (Barbell)";"2";"34.01942775";"10";"";"";"";"";""
"5";"2024-01-22 14:32:01";"Afternoon Workout";"1915";"Bicep Curl (Barbell)";"3";"38.55535145";"10";"";"";"";"";""
"5";"2024-01-22 14:32:01";"Afternoon Workout";"1915";"Triceps Extension (Dumbbell)";"1";"9.071847400000001";"10";"";"";"";"";""
"5";"2024-01-22 14:32:01";"Afternoon Workout";"1915";"Triceps Extension (Dumbbell)";"2";"9.071847400000001";"10";"";"";"";"";""
"5";"2024-01-22 14:32:01";"Afternoon Workout";"1915";"Triceps Extension (Dumbbell)";"3";"9.071847400000001";"10";"";"";"";"";""
"6";"2024-01-23 09:06:07";"Morning Workout";"0";"Thruster (Kettlebell)";"1";"11.33980925";"10";"";"";"";"";""
"6";"2024-01-23 09:06:07";"Morning Workout";"0";"Thruster (Kettlebell)";"2";"11.33980925";"10";"";"";"";"";""
"6";"2024-01-23 09:06:07";"Morning Workout";"0";"Thruster (Kettlebell)";"3";"11.33980925";"10";"";"";"";"";""
"6";"2024-01-23 09:06:07";"Morning Workout";"0";"Front Raise (Dumbbell)";"Note";"";"";"";"";"";"Front, side, front, side";""
"6";"2024-01-23 09:06:07";"Morning Workout";"0";"Front Raise (Dumbbell)";"1";"6.80388555";"20";"";"";"";"";""
"6";"2024-01-23 09:06:07";"Morning Workout";"0";"Front Raise (Dumbbell)";"2";"6.80388555";"10";"";"";"";"";""
"6";"2024-01-23 09:06:07";"Morning Workout";"0";"Front Raise (Dumbbell)";"3";"6.80388555";"20";"";"";"";"";""
"6";"2024-01-23 09:06:07";"Morning Workout";"0";"Front Raise (Dumbbell)";"4";"6.80388555";"10";"";"";"";"";""
"6";"2024-01-23 09:06:07";"Morning Workout";"0";"Goblet Squat (Kettlebell)";"1";"23.813599425";"10";"";"";"";"";""
"6";"2024-01-23 09:06:07";"Morning Workout";"0";"Goblet Squat (Kettlebell)";"2";"23.813599425";"10";"";"";"";"";""
"6";"2024-01-23 09:06:07";"Morning Workout";"0";"Goblet Squat (Kettlebell)";"3";"23.813599425";"10";"";"";"";"";""
"6";"2024-01-23 09:06:07";"Morning Workout";"0";"Upright Row (Dumbbell)";"1";"11.33980925";"10";"";"";"";"";""
"6";"2024-01-23 09:06:07";"Morning Workout";"0";"Upright Row (Dumbbell)";"2";"11.33980925";"10";"";"";"";"";""
"6";"2024-01-23 09:06:07";"Morning Workout";"0";"Upright Row (Dumbbell)";"3";"11.33980925";"10";"";"";"";"";""
"7";"2024-01-24 14:25:24";"Afternoon Workout";"1211";"Bench Press (Dumbbell)";"1";"24.947580350000003";"12";"";"";"";"";""
"7";"2024-01-24 14:25:24";"Afternoon Workout";"1211";"Bench Press (Dumbbell)";"2";"27.2155422";"12";"";"";"";"";""
"7";"2024-01-24 14:25:24";"Afternoon Workout";"1211";"Bench Press (Dumbbell)";"3";"29.48350405";"12";"";"";"";"";""
"7";"2024-01-24 14:25:24";"Afternoon Workout";"1211";"Bent Over One Arm Row (Dumbbell)";"1";"24.947580350000003";"10";"";"";"";"";""
"7";"2024-01-24 14:25:24";"Afternoon Workout";"1211";"Bent Over One Arm Row (Dumbbell)";"2";"27.2155422";"10";"";"";"";"";""
"7";"2024-01-24 14:25:24";"Afternoon Workout";"1211";"Bent Over One Arm Row (Dumbbell)";"3";"29.48350405";"10";"";"";"";"";""
"7";"2024-01-24 14:25:24";"Afternoon Workout";"1211";"Squat (Dumbbell)";"1";"24.947580350000003";"10";"";"";"";"";""
"7";"2024-01-24 14:25:24";"Afternoon Workout";"1211";"Squat (Dumbbell)";"2";"27.2155422";"10";"";"";"";"";""
"7";"2024-01-24 14:25:24";"Afternoon Workout";"1211";"Squat (Dumbbell)";"3";"29.48350405";"10";"";"";"";"";""
"7";"2024-01-24 14:25:24";"Afternoon Workout";"1211";"Bicep Curl (Dumbbell)";"1";"13.6077711";"20";"";"";"";"";""
"7";"2024-01-24 14:25:24";"Afternoon Workout";"1211";"Bicep Curl (Dumbbell)";"2";"15.875732950000002";"20";"";"";"";"";""
"7";"2024-01-24 14:25:24";"Afternoon Workout";"1211";"Bicep Curl (Dumbbell)";"3";"13.6077711";"20";"";"";"";"";""
"8";"2024-02-27 15:20:28";"Afternoon Workout";"1438";"Bench Press (Barbell)";"1";"61.23496995";"15";"";"";"";"";""
"8";"2024-02-27 15:20:28";"Afternoon Workout";"1438";"Bench Press (Barbell)";"2";"70.30681735";"10";"";"";"";"";""
"8";"2024-02-27 15:20:28";"Afternoon Workout";"1438";"Bench Press (Barbell)";"3";"74.84274105";"5";"";"";"";"";""
"8";"2024-02-27 15:20:28";"Afternoon Workout";"1438";"Bench Press (Barbell)";"4";"74.84274105";"5";"";"";"";"";""
"8";"2024-02-27 15:20:28";"Afternoon Workout";"1438";"Squat (Barbell)";"Note";"";"";"";"";"";"Hex
";""
"8";"2024-02-27 15:20:28";"Afternoon Workout";"1438";"Squat (Barbell)";"1";"40.8233133";"10";"";"";"";"";""
"8";"2024-02-27 15:20:28";"Afternoon Workout";"1438";"Squat (Barbell)";"2";"40.8233133";"10";"";"";"";"";""
"8";"2024-02-27 15:20:28";"Afternoon Workout";"1438";"Squat (Barbell)";"3";"40.8233133";"10";"";"";"";"";""
"8";"2024-02-27 15:20:28";"Afternoon Workout";"1438";"Triceps Extension";"1";"23.133210870000003";"10";"";"";"";"";""
"8";"2024-02-27 15:20:28";"Afternoon Workout";"1438";"Triceps Extension";"2";"23.133210870000003";"10";"";"";"";"";""
"8";"2024-02-27 15:20:28";"Afternoon Workout";"1438";"Triceps Extension";"3";"23.133210870000003";"10";"";"";"";"";""
"8";"2024-02-27 15:20:28";"Afternoon Workout";"1438";"Bicep Curl (Dumbbell)";"1";"15.875732950000002";"20";"";"";"";"";""
"8";"2024-02-27 15:20:28";"Afternoon Workout";"1438";"Bicep Curl (Dumbbell)";"2";"15.875732950000002";"20";"";"";"";"";""
"9";"2024-02-29 14:17:22";"Afternoon Workout";"1564";"Shoulder Press (Machine)";"1";"40.8233133";"10";"";"";"";"";""
"9";"2024-02-29 14:17:22";"Afternoon Workout";"1564";"Shoulder Press (Machine)";"2";"40.8233133";"10";"";"";"";"";""
"9";"2024-02-29 14:17:22";"Afternoon Workout";"1564";"Shoulder Press (Machine)";"3";"40.8233133";"10";"";"";"";"";""
"9";"2024-02-29 14:17:22";"Afternoon Workout";"1564";"Shoulder Press (Machine)";"4";"40.8233133";"10";"";"";"";"";""
"9";"2024-02-29 14:17:22";"Afternoon Workout";"1564";"Chest Dip";"1";"0.0";"10";"";"";"";"";""
"9";"2024-02-29 14:17:22";"Afternoon Workout";"1564";"Chest Dip";"2";"0.0";"10";"";"";"";"";""
"9";"2024-02-29 14:17:22";"Afternoon Workout";"1564";"Chest Dip";"3";"0.0";"10";"";"";"";"";""
"9";"2024-02-29 14:17:22";"Afternoon Workout";"1564";"Chest Dip";"4";"0.0";"10";"";"";"";"";""
"9";"2024-02-29 14:17:22";"Afternoon Workout";"1564";"Lat Pulldown (Cable)";"1";"23.586803240000002";"10";"";"";"";"";""
"9";"2024-02-29 14:17:22";"Afternoon Workout";"1564";"Lat Pulldown (Cable)";"2";"23.586803240000002";"10";"";"";"";"";""
"9";"2024-02-29 14:17:22";"Afternoon Workout";"1564";"Lat Pulldown (Cable)";"3";"23.586803240000002";"10";"";"";"";"";""
"9";"2024-02-29 14:17:22";"Afternoon Workout";"1564";"Lat Pulldown (Cable)";"4";"23.586803240000002";"10";"";"";"";"";""
"9";"2024-02-29 14:17:22";"Afternoon Workout";"1564";"Squat (Barbell)";"1";"6.80388555";"10";"";"";"";"";""
"9";"2024-02-29 14:17:22";"Afternoon Workout";"1564";"Squat (Barbell)";"2";"22.6796185";"10";"";"";"";"";""
"9";"2024-02-29 14:17:22";"Afternoon Workout";"1564";"Squat (Barbell)";"3";"31.751465900000003";"10";"";"";"";"";""
"9";"2024-02-29 14:17:22";"Afternoon Workout";"1564";"Squat (Barbell)";"4";"40.8233133";"10";"";"";"";"";""
"10";"2024-03-05 14:14:42";"Afternoon Workout";"1488";"Chest Press (Machine)";"1";"63.502931800000006";"10";"";"";"";"";""
"10";"2024-03-05 14:14:42";"Afternoon Workout";"1488";"Chest Press (Machine)";"2";"63.502931800000006";"10";"";"";"";"";""
"10";"2024-03-05 14:14:42";"Afternoon Workout";"1488";"Chest Press (Machine)";"3";"72.57477920000001";"10";"";"";"";"";""
"10";"2024-03-05 14:14:42";"Afternoon Workout";"1488";"Chest Press (Machine)";"4";"72.57477920000001";"10";"";"";"";"";""
"10";"2024-03-05 14:14:42";"Afternoon Workout";"1488";"Squat (Dumbbell)";"1";"40.8233133";"10";"";"";"";"";""
"10";"2024-03-05 14:14:42";"Afternoon Workout";"1488";"Squat (Dumbbell)";"2";"40.8233133";"10";"";"";"";"";""
"10";"2024-03-05 14:14:42";"Afternoon Workout";"1488";"Squat (Dumbbell)";"3";"40.8233133";"10";"";"";"";"";""
"10";"2024-03-05 14:14:42";"Afternoon Workout";"1488";"Squat (Dumbbell)";"4";"40.8233133";"10";"";"";"";"";""
"10";"2024-03-05 14:14:42";"Afternoon Workout";"1488";"Bicep Curl (Barbell)";"1";"22.6796185";"10";"";"";"";"";""
"10";"2024-03-05 14:14:42";"Afternoon Workout";"1488";"Bicep Curl (Barbell)";"2";"22.6796185";"10";"";"";"";"";""
"10";"2024-03-05 14:14:42";"Afternoon Workout";"1488";"Bicep Curl (Barbell)";"3";"27.2155422";"10";"";"";"";"";""
"10";"2024-03-05 14:14:42";"Afternoon Workout";"1488";"Bicep Curl (Barbell)";"4";"27.2155422";"10";"";"";"";"";""
"10";"2024-03-05 14:14:42";"Afternoon Workout";"1488";"Triceps Extension (Cable)";"1";"19.50447191";"10";"";"";"";"";""
"10";"2024-03-05 14:14:42";"Afternoon Workout";"1488";"Triceps Extension (Cable)";"2";"21.31884139";"10";"";"";"";"";""
"10";"2024-03-05 14:14:42";"Afternoon Workout";"1488";"Triceps Extension (Cable)";"3";"21.31884139";"10";"";"";"";"";""
"10";"2024-03-05 14:14:42";"Afternoon Workout";"1488";"Triceps Extension (Cable)";"4";"21.31884139";"10";"";"";"";"";""
"11";"2024-03-07 13:54:25";"Midday Workout";"1080";"Chest Press (Machine)";"1";"40.8233133";"10";"";"";"";"";""
"11";"2024-03-07 13:54:25";"Midday Workout";"1080";"Chest Press (Machine)";"2";"49.895160700000005";"10";"";"";"";"";""
"11";"2024-03-07 13:54:25";"Midday Workout";"1080";"Chest Press (Machine)";"3";"58.9670081";"10";"";"";"";"";""
"11";"2024-03-07 13:54:25";"Midday Workout";"1080";"Chest Press (Machine)";"4";"68.0388555";"10";"";"";"";"";""
"11";"2024-03-07 13:54:25";"Midday Workout";"1080";"Incline Chest Press (Machine)";"1";"40.8233133";"10";"";"";"";"";""
"11";"2024-03-07 13:54:25";"Midday Workout";"1080";"Incline Chest Press (Machine)";"2";"40.8233133";"10";"";"";"";"";""
"11";"2024-03-07 13:54:25";"Midday Workout";"1080";"Incline Chest Press (Machine)";"3";"40.8233133";"10";"";"";"";"";""
"11";"2024-03-07 13:54:25";"Midday Workout";"1080";"Incline Chest Press (Machine)";"4";"40.8233133";"10";"";"";"";"";""
"11";"2024-03-07 13:54:25";"Midday Workout";"1080";"Thruster (Kettlebell)";"1";"22.6796185";"10";"";"";"";"";""
"11";"2024-03-07 13:54:25";"Midday Workout";"1080";"Thruster (Kettlebell)";"2";"22.6796185";"10";"";"";"";"";""
"11";"2024-03-07 13:54:25";"Midday Workout";"1080";"Thruster (Kettlebell)";"3";"22.6796185";"10";"";"";"";"";""
"12";"2024-03-12 14:59:48";"Afternoon Workout";"1322";"Chest Press (Machine)";"1";"40.8233133";"10";"";"";"";"";""
"12";"2024-03-12 14:59:48";"Afternoon Workout";"1322";"Chest Press (Machine)";"2";"63.502931800000006";"10";"";"";"";"";""
"12";"2024-03-12 14:59:48";"Afternoon Workout";"1322";"Chest Press (Machine)";"3";"72.57477920000001";"10";"";"";"";"";""
"12";"2024-03-12 14:59:48";"Afternoon Workout";"1322";"Chest Press (Machine)";"4";"72.57477920000001";"10";"";"";"";"";""
"12";"2024-03-12 14:59:48";"Afternoon Workout";"1322";"Triceps Extension (Cable)";"1";"19.50447191";"10";"";"";"";"";""
"12";"2024-03-12 14:59:48";"Afternoon Workout";"1322";"Triceps Extension (Cable)";"2";"21.31884139";"10";"";"";"";"";""
"12";"2024-03-12 14:59:48";"Afternoon Workout";"1322";"Triceps Extension (Cable)";"3";"21.31884139";"10";"";"";"";"";""
"12";"2024-03-12 14:59:48";"Afternoon Workout";"1322";"Triceps Extension (Cable)";"4";"21.31884139";"10";"";"";"";"";""
"12";"2024-03-12 14:59:48";"Afternoon Workout";"1322";"Bicep Curl (Cable)";"1";"19.50447191";"10";"";"";"";"";""
"12";"2024-03-12 14:59:48";"Afternoon Workout";"1322";"Bicep Curl (Cable)";"2";"19.50447191";"10";"";"";"";"";""
"12";"2024-03-12 14:59:48";"Afternoon Workout";"1322";"Bicep Curl (Cable)";"3";"21.31884139";"10";"";"";"";"";""
"12";"2024-03-12 14:59:48";"Afternoon Workout";"1322";"Bicep Curl (Cable)";"4";"21.31884139";"10";"";"";"";"";""
"12";"2024-03-12 14:59:48";"Afternoon Workout";"1322";"Squat (Dumbbell)";"1";"40.8233133";"10";"";"";"";"";""
"12";"2024-03-12 14:59:48";"Afternoon Workout";"1322";"Squat (Dumbbell)";"2";"40.8233133";"10";"";"";"";"";""
"12";"2024-03-12 14:59:48";"Afternoon Workout";"1322";"Squat (Dumbbell)";"3";"45.359237";"10";"";"";"";"";""
"12";"2024-03-12 14:59:48";"Afternoon Workout";"1322";"Squat (Dumbbell)";"4";"45.359237";"10";"";"";"";"";""
"13";"2024-03-26 16:21:20";"Afternoon Workout";"1015";"Chest Dip";"1";"90.718474";"10";"";"";"";"";""
"13";"2024-03-26 16:21:20";"Afternoon Workout";"1015";"Chest Dip";"2";"90.718474";"10";"";"";"";"";""
"13";"2024-03-26 16:21:20";"Afternoon Workout";"1015";"Chest Dip";"3";"90.718474";"10";"";"";"";"";""
"13";"2024-03-26 16:21:20";"Afternoon Workout";"1015";"Chest Dip";"4";"90.718474";"10";"";"";"";"";""
"13";"2024-03-26 16:21:20";"Afternoon Workout";"1015";"Chest Press (Machine)";"1";"49.895160700000005";"10";"";"";"";"";""
"13";"2024-03-26 16:21:20";"Afternoon Workout";"1015";"Chest Press (Machine)";"2";"49.895160700000005";"10";"";"";"";"";""
"13";"2024-03-26 16:21:20";"Afternoon Workout";"1015";"Chest Press (Machine)";"3";"49.895160700000005";"10";"";"";"";"";""
"13";"2024-03-26 16:21:20";"Afternoon Workout";"1015";"Chest Press (Machine)";"4";"49.895160700000005";"10";"";"";"";"";""
"13";"2024-03-26 16:21:20";"Afternoon Workout";"1015";"Triceps Extension (Cable)";"1";"19.50447191";"10";"";"";"";"";""
"13";"2024-03-26 16:21:20";"Afternoon Workout";"1015";"Triceps Extension (Cable)";"2";"19.50447191";"10";"";"";"";"";""
"13";"2024-03-26 16:21:20";"Afternoon Workout";"1015";"Triceps Extension (Cable)";"3";"19.50447191";"10";"";"";"";"";""
"13";"2024-03-26 16:21:20";"Afternoon Workout";"1015";"Triceps Extension (Cable)";"4";"19.50447191";"10";"";"";"";"";""
"13";"2024-03-26 16:21:20";"Afternoon Workout";"1015";"Bicep Curl (Cable)";"1";"19.50447191";"10";"";"";"";"";""
"13";"2024-03-26 16:21:20";"Afternoon Workout";"1015";"Bicep Curl (Cable)";"2";"19.50447191";"10";"";"";"";"";""
"13";"2024-03-26 16:21:20";"Afternoon Workout";"1015";"Bicep Curl (Cable)";"3";"19.50447191";"10";"";"";"";"";""
"13";"2024-03-26 16:21:20";"Afternoon Workout";"1015";"Bicep Curl (Cable)";"4";"19.50447191";"10";"";"";"";"";""
"14";"2024-04-04 16:55:09";"Afternoon Workout";"925";"Decline Bench Press (Smith Machine)";"1";"72.57477920000001";"10";"";"";"";"";""
"14";"2024-04-04 16:55:09";"Afternoon Workout";"925";"Decline Bench Press (Smith Machine)";"2";"72.57477920000001";"10";"";"";"";"";""
"14";"2024-04-04 16:55:09";"Afternoon Workout";"925";"Decline Bench Press (Smith Machine)";"3";"72.57477920000001";"10";"";"";"";"";""
"14";"2024-04-04 16:55:09";"Afternoon Workout";"925";"Decline Bench Press (Smith Machine)";"4";"72.57477920000001";"10";"";"";"";"";""
"14";"2024-04-04 16:55:09";"Afternoon Workout";"925";"Iso-Lateral Row (Machine)";"1";"40.8233133";"10";"";"";"";"";""
"14";"2024-04-04 16:55:09";"Afternoon Workout";"925";"Iso-Lateral Row (Machine)";"2";"40.8233133";"15";"";"";"";"";""
"14";"2024-04-04 16:55:09";"Afternoon Workout";"925";"Iso-Lateral Row (Machine)";"3";"40.8233133";"15";"";"";"";"";""
"14";"2024-04-04 16:55:09";"Afternoon Workout";"925";"Iso-Lateral Row (Machine)";"4";"40.8233133";"15";"";"";"";"";""
"15";"2024-04-05 12:37:34";"Midday Workout";"3284";"Incline Chest Press (Machine)";"1";"40.8233133";"10";"";"";"";"";""
"15";"2024-04-05 12:37:34";"Midday Workout";"3284";"Incline Chest Press (Machine)";"2";"40.8233133";"15";"";"";"";"";""
"15";"2024-04-05 12:37:34";"Midday Workout";"3284";"Incline Chest Press (Machine)";"3";"63.502931800000006";"10";"";"";"";"";""
"15";"2024-04-05 12:37:34";"Midday Workout";"3284";"Incline Chest Press (Machine)";"4";"63.502931800000006";"10";"";"";"";"";""
"15";"2024-04-05 12:37:34";"Midday Workout";"3284";"Shoulder Press (Machine)";"1";"40.8233133";"10";"";"";"";"";""
"15";"2024-04-05 12:37:34";"Midday Workout";"3284";"Shoulder Press (Machine)";"2";"40.8233133";"10";"";"";"";"";""
"15";"2024-04-05 12:37:34";"Midday Workout";"3284";"Shoulder Press (Machine)";"3";"40.8233133";"10";"";"";"";"";""
"15";"2024-04-05 12:37:34";"Midday Workout";"3284";"Shoulder Press (Machine)";"4";"40.8233133";"10";"";"";"";"";""
"16";"2024-04-16 16:12:08";"Afternoon Workout";"1419";"Incline Chest Press (Machine)";"1";"40.8233133";"15";"";"";"";"";""
"16";"2024-04-16 16:12:08";"Afternoon Workout";"1419";"Incline Chest Press (Machine)";"2";"63.502931800000006";"15";"";"";"";"";""
"16";"2024-04-16 16:12:08";"Afternoon Workout";"1419";"Incline Chest Press (Machine)";"3";"63.502931800000006";"15";"";"";"";"";""
"16";"2024-04-16 16:12:08";"Afternoon Workout";"1419";"Incline Chest Press (Machine)";"4";"63.502931800000006";"15";"";"";"";"";""
"16";"2024-04-16 16:12:08";"Afternoon Workout";"1419";"Iso-Lateral Row (Machine)";"1";"40.8233133";"15";"";"";"";"";""
"16";"2024-04-16 16:12:08";"Afternoon Workout";"1419";"Iso-Lateral Row (Machine)";"2";"40.8233133";"15";"";"";"";"";""
"16";"2024-04-16 16:12:08";"Afternoon Workout";"1419";"Iso-Lateral Row (Machine)";"3";"40.8233133";"15";"";"";"";"";""
"16";"2024-04-16 16:12:08";"Afternoon Workout";"1419";"Iso-Lateral Row (Machine)";"4";"40.8233133";"15";"";"";"";"";""
"16";"2024-04-16 16:12:08";"Afternoon Workout";"1419";"Incline Chest Press (Machine)";"1";"40.8233133";"15";"";"";"";"";""
"16";"2024-04-16 16:12:08";"Afternoon Workout";"1419";"Incline Chest Press (Machine)";"2";"43.09127515";"10";"";"";"";"";""
"16";"2024-04-16 16:12:08";"Afternoon Workout";"1419";"Incline Chest Press (Machine)";"3";"43.09127515";"10";"";"";"";"";""
"16";"2024-04-16 16:12:08";"Afternoon Workout";"1419";"Incline Chest Press (Machine)";"4";"43.09127515";"10";"";"";"";"";""
"16";"2024-04-16 16:12:08";"Afternoon Workout";"1419";"Triceps Extension (Cable)";"1";"19.50447191";"10";"";"";"";"";""
"16";"2024-04-16 16:12:08";"Afternoon Workout";"1419";"Triceps Extension (Cable)";"2";"19.50447191";"10";"";"";"";"";""
"16";"2024-04-16 16:12:08";"Afternoon Workout";"1419";"Triceps Extension (Cable)";"3";"19.50447191";"10";"";"";"";"";""
"16";"2024-04-16 16:12:08";"Afternoon Workout";"1419";"Triceps Extension (Cable)";"4";"19.50447191";"10";"";"";"";"";""
"17";"2024-04-18 14:54:43";"Afternoon Workout";"1125";"Lat Pulldown (Cable)";"1";"45.359237";"15";"";"";"";"";""
"17";"2024-04-18 14:54:43";"Afternoon Workout";"1125";"Lat Pulldown (Cable)";"2";"45.359237";"15";"";"";"";"";""
"17";"2024-04-18 14:54:43";"Afternoon Workout";"1125";"Lat Pulldown (Cable)";"3";"52.163122550000004";"10";"";"";"";"";""
"17";"2024-04-18 14:54:43";"Afternoon Workout";"1125";"Lat Pulldown (Cable)";"4";"52.163122550000004";"10";"";"";"";"";""
"17";"2024-04-18 14:54:43";"Afternoon Workout";"1125";"Bench Press (Barbell)";"1";"61.23496995";"15";"";"";"";"";""
"17";"2024-04-18 14:54:43";"Afternoon Workout";"1125";"Bench Press (Barbell)";"2";"61.23496995";"15";"";"";"";"";""
"17";"2024-04-18 14:54:43";"Afternoon Workout";"1125";"Bench Press (Barbell)";"3";"70.30681735";"5";"";"";"";"";""
"17";"2024-04-18 14:54:43";"Afternoon Workout";"1125";"Bench Press (Barbell)";"4";"61.23496995";"5";"";"";"";"";""
"17";"2024-04-18 14:54:43";"Afternoon Workout";"1125";"Bicep Curl (Dumbbell)";"1";"15.875732950000002";"20";"";"";"";"";""
"17";"2024-04-18 14:54:43";"Afternoon Workout";"1125";"Bicep Curl (Dumbbell)";"2";"15.875732950000002";"20";"";"";"";"";""
"17";"2024-04-18 14:54:43";"Afternoon Workout";"1125";"Bicep Curl (Dumbbell)";"3";"15.875732950000002";"10";"";"";"";"";""
"18";"2024-04-23 16:34:16";"Afternoon Workout";"7117";"Decline Bench Press (Smith Machine)";"1";"40.8233133";"15";"";"";"";"";""
